participant_id,fsm_type,trial_number,trial_type,trial_id,state_1,response_1,state_2,state_3,option_1,option_2,control_correct,response,response_correct,option_1_p,option_2_p,experiment,option_1_p_mm,option_2_p_mm,R_i_mm_eps_0.1,response_correct_mm,option_1_p_mm_an,option_2_p_mm_an,R_i_mm_an_eps_0.1,response_correct_mm_an,task,response_2,prediction_correct,explanation_1_decrease,explanation_2_decrease,explanation_correct
1_55,hard,18,visible,hard_e_vis_3b2b0,3,b,2.0,0.0,,,,2,True,,,1,0.4280415471166943,4.392840686369664e-05,1.6635655947318282,1.0,,,,,explanation,b,,0.0,0.24,2.0
1_55,hard,19,hidden,hard_e_hid_0aa0,0,a,,0.0,,,,1,False,,,1,0.000758932824449606,0.00022861411343790675,0.005277142288603361,0.0,0.0003328894806924102,0.00014277555682467162,0.0018966290080343815,0.0,explanation,a,,0.0,0.4,2.0
1_56,hard,0,visible,hard_e_vis_0b3b3,0,b,3.0,3.0,,,,1,False,,,1,0.0004987028341398738,0.00011095083646800563,0.003865740989587615,0.0,,,,,explanation,b,,0.0,0.4,2.0
1_56,hard,1,visible,hard_e_vis_3a2b1,3,a,2.0,1.0,,,,2,True,,,1,0.5545883466297084,0.00013318976094113603,1.877505362223303,1.0,,,,,explanation,b,,0.0,0.36,2.0
1_56,hard,2,visible,hard_e_vis_1b3a2,1,b,3.0,2.0,,,,2,False,,,1,0.00016645393700036082,0.3743762475049901,1.5551674363851473,0.0,,,,,explanation,a,,0.24,0.0,1.0
1_56,hard,3,visible,hard_e_vis_3b2a2,3,b,2.0,2.0,,,,2,True,,,1,0.6660819944666213,0.0001108954902278961,2.0350106799424914,1.0,,,,,explanation,a,,0.0,0.6,2.0
1_56,hard,4,hidden,hard_e_hid_2ab1,2,a,,1.0,,,,2,True,,,1,0.3472429576562759,0.00029965260416562505,1.4949397449930824,1.0,0.6248125937031483,0.00019984012789768188,1.9787465368765413,1.0,explanation,b,,0.24,0.6,2.0
1_56,hard,5,visible,hard_e_vis_1a0a3,1,a,0.0,3.0,,,,1,True,,,1,0.00012486262863771954,0.49925116494690386,1.78926278393183,1.0,,,,,explanation,a,,0.4,0.0,1.0
1_56,hard,6,visible,hard_e_vis_2b1a1,2,b,1.0,1.0,,,,1,True,,,1,9.987015382698836e-05,0.34703329421473184,1.4964646863858884,1.0,,,,,explanation,a,,0.36,0.0,1.0
1_56,hard,7,hidden,hard_e_hid_3aa3,3,a,,3.0,,,,1,True,,,1,0.0006984238460776707,0.3330791774880394,1.4587904215994316,1.0,0.00019984012789768188,0.00011106175033318529,0.0008864059074662545,0.0,explanation,a,,0.4,0.0,1.0
1_56,hard,8,hidden,hard_e_hid_3bb3,3,b,,3.0,,,,2,True,,,1,0.3330791774880394,0.0006984238460776707,1.4587904215994314,1.0,0.00011106175033318529,0.00019984012789768188,0.0008864059074662607,0.0,explanation,b,,-0.24,0.16,2.0
1_56,hard,9,visible,hard_e_vis_3b2b0,3,b,2.0,0.0,,,,2,True,,,1,0.2961564567482817,0.0001995409660295716,1.3746456185616422,1.0,,,,,explanation,b,,0.0,0.24,2.0
1_56,hard,10,hidden,hard_e_hid_1bb2,1,b,,2.0,,,,1,True,,,1,0.0004782032733835719,0.2501698868229421,1.2484776065173446,1.0,0.00033288948069241014,0.00024975024975024975,0.0008289773812429548,0.0,explanation,b,,0.24,0.0,1.0
1_56,hard,11,visible,hard_e_vis_0a3a0,0,a,3.0,0.0,,,,2,True,,,1,0.33296346024048495,0.0004987028341398738,1.4605085167134537,1.0,,,,,explanation,a,,0.0,0.4,2.0
1_56,hard,12,hidden,hard_e_hid_1ba2,1,b,,2.0,,,,2,False,,,1,0.0006407373598999158,0.3744543655141023,1.5506083199541165,0.0,0.00019984012789768188,0.00012493753123438283,0.0007478116389712581,1.0,explanation,a,,0.24,0.0,1.0
1_56,hard,13,visible,hard_e_vis_3a0b3,3,a,0.0,3.0,,,,1,True,,,1,0.0004985036584620374,0.33309649481658565,1.4608177165273666,1.0,,,,,explanation,b,,0.4,0.0,1.0
1_56,hard,14,hidden,hard_e_hid_2ba1,2,b,,1.0,,,,2,False,,,1,0.00029965260416562505,0.3472429576562759,1.4949397449930826,0.0,0.00019984012789768188,0.6248125937031483,1.9787465368765413,0.0,explanation,a,,0.36,0.0,1.0
1_56,hard,15,hidden,hard_e_hid_1aa0,1,a,,0.0,,,,1,False,,,1,0.43721559635728025,0.0003399023266594892,1.6778360512787225,0.0,0.4997502497502497,0.00033288948069241014,1.7880197658531367,0.0,explanation,a,,-0.16,0.24,2.0
1_56,hard,16,hidden,hard_e_hid_3ba2,3,b,,2.0,,,,2,True,,,1,0.6662226487911238,0.0006093789338525983,2.030227308445339,1.0,0.999400479616307,0.00011106175033318529,2.3962401044671835,1.0,explanation,a,,0.24,0.6,2.0
1_56,hard,17,hidden,hard_e_hid_2bb3,2,b,,3.0,,,,1,True,,,1,0.0003856630052367253,0.4442304121330212,1.6903533105900532,1.0,0.00011106175033318529,0.00024975024975024975,0.0013843876972016466,1.0,explanation,b,,0.64,0.24,1.0
1_56,hard,18,hidden,hard_e_hid_0aa0,0,a,,0.0,,,,1,False,,,1,0.33312995489095304,0.00058759489850738,1.460008870828249,0.0,0.33329631274988897,0.0004990019960079841,1.461274021954503,0.0,explanation,a,,0.0,0.4,2.0
1_56,hard,19,visible,hard_e_vis_2b1b1,2,b,1.0,1.0,,,,1,True,,,1,0.00012486262863771951,0.2775711904710128,1.3273411015495622,1.0,,,,,explanation,b,,0.36,0.0,1.0
1_57,hard,0,hidden,hard_e_hid_1aa0,1,a,,0.0,,,,2,True,,,1,0.3997469537673543,0.00028541560667088114,1.6060816011638808,1.0,0.39988009592326135,0.00016655562958027982,1.6075339047269281,1.0,explanation,a,,-0.16,0.24,2.0
1_57,hard,1,hidden,hard_e_hid_2bb3,2,b,,3.0,,,,2,False,,,1,0.0003508437792335366,0.42826261902211255,1.6609210609931013,0.0,0.00014277555682467162,0.00019984012789768185,0.0005696698370560573,0.0,explanation,b,,0.64,0.24,1.0
1_57,hard,2,visible,hard_e_vis_3b2a2,3,b,2.0,2.0,,,,1,False,,,1,0.5994954411283565,9.51440710951884e-05,1.9442381023890671,0.0,,,,,explanation,a,,0.0,0.6,2.0
1_57,hard,3,hidden,hard_e_hid_3bb3,3,b,,3.0,,,,2,True,,,1,0.3997993154129417,0.0003163234090224307,1.6058782210990221,1.0,0.00014277555682467162,0.00012493753123438283,0.00017814180191504862,1.0,explanation,b,,-0.24,0.16,2.0
1_57,hard,4,visible,hard_e_vis_3a0b3,3,a,0.0,3.0,,,,2,False,,,1,0.00016643083765002485,0.3995804854617804,1.6069356062256908,0.0,,,,,explanation,b,,0.4,0.0,1.0
1_57,hard,5,hidden,hard_e_hid_2ab1,2,a,,1.0,,,,1,False,,,1,0.380860022406444,0.0001998744379816202,1.568409278509015,0.0,0.6663890739506995,0.00012493753123438283,2.0352711887470956,0.0,explanation,b,,0.24,0.6,2.0
1_57,hard,6,visible,hard_e_vis_0a3a0,0,a,3.0,0.0,,,,2,True,,,1,0.3995804854617804,0.00016643083765002485,1.6069356062256908,1.0,,,,,explanation,a,,0.0,0.4,2.0
1_57,hard,7,visible,hard_e_vis_2b1b1,2,b,1.0,1.0,,,,2,False,,,1,8.325700574096697e-05,0.3425871809691024,1.4866350545301745,0.0,,,,,explanation,b,,0.36,0.0,1.0
1_57,hard,8,hidden,hard_e_hid_1ba2,1,b,,2.0,,,,2,False,,,1,0.0005393317115904143,0.2222037505954542,1.1646351000049275,0.0,0.00019984012789768185,0.00016655562958027982,0.0003322363363151725,1.0,explanation,a,,0.24,0.0,1.0
1_57,hard,9,visible,hard_e_vis_1a0a3,1,a,0.0,3.0,,,,1,True,,,1,0.00016643083765002485,0.3995804854617804,1.6069356062256908,1.0,,,,,explanation,a,,0.4,0.0,1.0
1_57,hard,10,hidden,hard_e_hid_2ba1,2,b,,1.0,,,,1,True,,,1,0.0001998744379816202,0.380860022406444,1.568409278509015,1.0,0.00012493753123438283,0.6663890739506995,2.0352711887470956,1.0,explanation,a,,0.36,0.0,1.0
1_57,hard,11,hidden,hard_e_hid_3aa3,3,a,,3.0,,,,2,False,,,1,0.0003163234090224307,0.3997993154129417,1.605878221099022,0.0,0.00012493753123438283,0.00014277555682467162,0.00017814180191502894,0.0,explanation,a,,0.4,0.0,1.0
1_57,hard,12,visible,hard_e_vis_3b2b0,3,b,2.0,0.0,,,,2,True,,,1,0.2569617920740506,8.325700574096697e-05,1.2716263413980933,1.0,,,,,explanation,b,,0.0,0.24,2.0
1_57,hard,13,hidden,hard_e_hid_3ba2,3,b,,2.0,,,,1,False,,,1,0.5997151993844915,0.2221879077754971,0.7755384543750422,0.0,0.9996251874062968,0.00014277555682467162,2.3961277387178126,0.0,explanation,a,,0.24,0.6,2.0
1_57,hard,14,visible,hard_e_vis_1b3a2,1,b,3.0,2.0,,,,2,False,,,1,0.00011984816623120367,0.22209269436631407,1.1684714247758692,0.0,,,,,explanation,a,,0.24,0.0,1.0
1_57,hard,15,visible,hard_e_vis_2b1a1,2,b,1.0,1.0,,,,1,True,,,1,7.492756419552015e-05,0.3806714284518487,1.5692647546911147,1.0,,,,,explanation,a,,0.36,0.0,1.0
1_57,hard,16,hidden,hard_e_hid_0aa0,0,a,,0.0,,,,2,True,,,1,0.3996804491939742,0.0002735451613039135,1.606066889435399,1.0,0.39988009592326135,0.00016655562958027982,1.6075339047269281,1.0,explanation,a,,0.0,0.4,2.0
1_57,hard,17,visible,hard_e_vis_0b3b3,0,b,3.0,3.0,,,,2,True,,,1,0.33302810613769973,0.00019969039753212414,1.4636375373436379,1.0,,,,,explanation,b,,0.0,0.4,2.0
1_57,hard,18,visible,hard_e_vis_3a2b1,3,a,2.0,1.0,,,,2,True,,,1,0.3806714284518487,7.492756419552015e-05,1.5692647546911147,1.0,,,,,explanation,b,,0.0,0.36,2.0
1_57,hard,19,hidden,hard_e_hid_1bb2,1,b,,2.0,,,,1,True,,,1,0.00033295674333097395,0.2001731517580083,1.0958652579979014,1.0,0.00016655562958027982,0.00019984012789768185,0.00033223633631522526,1.0,explanation,b,,0.24,0.0,1.0
1_58,hard,0,hidden,hard_e_hid_3ba2,3,b,,2.0,,,,2,True,,,1,0.599490634598461,0.23434381333856683,0.7381825605271691,1.0,0.9992507492507492,0.00012493753123438286,2.3959653081819035,1.0,explanation,a,,0.24,0.6,2.0
1_58,hard,1,hidden,hard_e_hid_1bb2,1,b,,2.0,,,,2,False,,,1,0.00034184015803183625,0.17159803156321224,0.9957403899852566,0.0,0.00033288948069241014,0.00016655562958027982,0.0016591955072936104,1.0,explanation,b,,0.24,0.0,1.0
1_58,hard,2,hidden,hard_e_hid_1aa0,1,a,,0.0,,,,2,True,,,1,0.4711347268331545,0.0002794130105129908,1.7396647109762469,1.0,0.49983344437041966,0.00033288948069241014,1.7881584716736827,1.0,explanation,a,,-0.16,0.24,2.0
1_58,hard,3,visible,hard_e_vis_0b3b3,0,b,3.0,3.0,,,,2,True,,,1,0.3746566090081832,0.00019964055386848973,1.5554270128344807,1.0,,,,,explanation,b,,0.0,0.4,2.0
1_58,hard,4,hidden,hard_e_hid_0aa0,0,a,,0.0,,,,2,True,,,1,0.399647303865039,0.00018740028159497575,1.6068600221946376,1.0,0.39988009592326135,0.00012493753123438283,1.6079494800295842,1.0,explanation,a,,0.0,0.4,2.0
1_58,hard,5,hidden,hard_e_hid_3bb3,3,b,,3.0,,,,2,True,,,1,0.39968769652259756,0.00035583939626465167,1.6052610324732322,1.0,0.00012493753123438286,0.0002497502497502498,0.00124579342870647,0.0,explanation,b,,-0.24,0.16,2.0
1_58,hard,6,visible,hard_e_vis_2b1b1,2,b,1.0,1.0,,,,2,False,,,1,0.0001783268131069388,0.37475018736467874,1.5558368783676746,0.0,,,,,explanation,b,,0.36,0.0,1.0
1_58,hard,7,hidden,hard_e_hid_2ab1,2,a,,1.0,,,,2,True,,,1,0.5355139137373952,0.00037450893706264163,1.845525704576166,1.0,0.7140205596801827,0.0002497502497502498,2.094321048366671,1.0,explanation,b,,0.24,0.6,2.0
1_58,hard,8,visible,hard_e_vis_3a0b3,3,a,0.0,3.0,,,,2,False,,,1,0.000124812760064708,0.3995804854617804,1.6073511818388502,0.0,,,,,explanation,b,,0.4,0.0,1.0
1_58,hard,9,visible,hard_e_vis_3a2b1,3,a,2.0,1.0,,,,2,True,,,1,0.4684533201914785,0.00014978027567955627,1.7362523311810678,1.0,,,,,explanation,b,,0.0,0.36,2.0
1_58,hard,10,hidden,hard_e_hid_2ba1,2,b,,1.0,,,,2,False,,,1,0.00037450893706264163,0.5355139137373952,1.845525704576166,0.0,0.0002497502497502498,0.7140205596801827,2.094321048366671,0.0,explanation,a,,0.36,0.0,1.0
1_58,hard,11,visible,hard_e_vis_1a0a3,1,a,0.0,3.0,,,,2,False,,,1,0.00014266858213174603,0.49933427648323214,1.7892236449671004,0.0,,,,,explanation,a,,0.4,0.0,1.0
1_58,hard,12,hidden,hard_e_hid_3aa3,3,a,,3.0,,,,2,False,,,1,0.00035583939626465167,0.39968769652259756,1.6052610324732322,0.0,0.0002497502497502498,0.00012493753123438286,0.0012457934287065221,1.0,explanation,a,,0.4,0.0,1.0
1_58,hard,13,visible,hard_e_vis_0a3a0,0,a,3.0,0.0,,,,2,True,,,1,0.39948074829084795,0.00012484392169549594,1.607151208832777,1.0,,,,,explanation,a,,0.0,0.4,2.0
1_58,hard,14,visible,hard_e_vis_3b2a2,3,b,2.0,2.0,,,,2,True,,,1,0.5992708829939044,7.806254294142286e-05,1.944087689594661,1.0,,,,,explanation,a,,0.0,0.6,2.0
1_58,hard,15,hidden,hard_e_hid_2bb3,2,b,,3.0,,,,2,False,,,1,0.000539337616000809,0.24993761858748606,1.2472058360116012,0.0,0.00012493753123438286,0.00016655562958027982,0.0004155753026559205,0.0,explanation,b,,0.64,0.24,1.0
1_58,hard,16,visible,hard_e_vis_3b2b0,3,b,2.0,0.0,,,,2,True,,,1,0.1499300559552358,0.00015604710132446266,0.9144516618069506,1.0,,,,,explanation,b,,0.0,0.24,2.0
1_58,hard,17,hidden,hard_e_hid_1ba2,1,b,,2.0,,,,2,False,,,1,0.00047440121867798333,0.17860714996954483,1.0198997441295974,0.0,0.0002497502497502498,0.00014277555682467162,0.0010676516267913248,1.0,explanation,a,,0.24,0.0,1.0
1_58,hard,18,visible,hard_e_vis_1b3a2,1,b,3.0,2.0,,,,2,False,,,1,9.98867794505235e-05,0.17850513992004566,1.0232679596781924,0.0,,,,,explanation,a,,0.24,0.0,1.0
1_58,hard,19,visible,hard_e_vis_2b1a1,2,b,1.0,1.0,,,,2,False,,,1,0.0001248335275650399,0.5353370038281831,1.8477378300624103,0.0,,,,,explanation,a,,0.36,0.0,1.0
1_59,hard,0,hidden,hard_e_hid_1ba2,1,b,,2.0,,,,2,False,,,1,0.0006522990348624577,0.20834727758687144,1.1195546787264268,0.0,0.00019984012789768185,0.00016655562958027982,0.0003322363363151725,1.0,explanation,a,,0.24,0.0,1.0
1_59,hard,1,visible,hard_e_vis_3a0b3,3,a,0.0,3.0,,,,2,False,,,1,0.00012475049900199602,0.0004985036584620374,0.0037259249274541753,0.0,,,,,explanation,b,,0.4,0.0,1.0
1_59,hard,2,visible,hard_e_vis_1b3a2,1,b,3.0,2.0,,,,2,False,,,1,0.00019954096602957158,0.20823617588274482,1.123702686480153,0.0,,,,,explanation,a,,0.24,0.0,1.0
1_59,hard,3,visible,hard_e_vis_2b1a1,2,b,1.0,1.0,,,,1,True,,,1,4.61181347140067e-05,0.4440743978808708,1.693454737291661,1.0,,,,,explanation,a,,0.36,0.0,1.0
1_59,hard,4,hidden,hard_e_hid_2ba1,2,b,,1.0,,,,1,True,,,1,0.00012306378168647726,0.44435171583648264,1.6931955072144882,1.0,7.689941556444171e-05,0.6663890739506995,2.035751085608428,1.0,explanation,a,,0.36,0.0,1.0
1_59,hard,5,hidden,hard_e_hid_1bb2,1,b,,2.0,,,,1,True,,,1,0.0004243236586161319,0.3330786398335971,1.4615148823244393,1.0,0.00016655562958027982,0.00019984012789768185,0.00033223633631522526,1.0,explanation,b,,0.24,0.0,1.0
1_59,hard,6,hidden,hard_e_hid_1aa0,1,a,,0.0,,,,1,False,,,1,0.2666421013610721,0.0003660549941454376,1.2955621191641633,0.0,0.39988009592326135,0.00016655562958027982,1.6075339047269281,0.0,explanation,a,,-0.16,0.24,2.0
1_59,hard,7,visible,hard_e_vis_0a3a0,0,a,3.0,0.0,,,,2,True,,,1,0.0004982549870319242,0.000124812760064708,0.00372282871027201,1.0,,,,,explanation,a,,0.0,0.4,2.0
1_59,hard,8,hidden,hard_e_hid_3ba2,3,b,,2.0,,,,2,True,,,1,0.9987711619421096,0.23436984057525048,1.1897000213535862,1.0,0.9997693017533067,0.00016655562958027982,2.3960213543289313,1.0,explanation,a,,0.24,0.6,2.0
1_59,hard,9,visible,hard_e_vis_3b2b0,3,b,2.0,0.0,,,,2,True,,,1,0.33277889590572357,4.804772329307508e-05,1.4645764167440716,1.0,,,,,explanation,b,,0.0,0.24,2.0
1_59,hard,10,visible,hard_e_vis_0b3b3,0,b,3.0,3.0,,,,2,True,,,1,0.3745630929541887,0.0004982549870319242,1.5522542124128411,1.0,,,,,explanation,b,,0.0,0.4,2.0
1_59,hard,11,visible,hard_e_vis_1a0a3,1,a,0.0,3.0,,,,1,True,,,1,0.00016638929572916768,0.3992814730251726,1.6063373147111102,1.0,,,,,explanation,a,,0.4,0.0,1.0
1_59,hard,12,visible,hard_e_vis_3a2b1,3,a,2.0,1.0,,,,2,True,,,1,0.41636828571057566,7.678429667886621e-05,1.6408825085789658,1.0,,,,,explanation,b,,0.0,0.36,2.0
1_59,hard,13,hidden,hard_e_hid_3aa3,3,a,,3.0,,,,2,False,,,1,0.00035998002735426705,0.0010179621531071054,0.006534821640939914,0.0,7.689941556444171e-05,0.00016655562958027982,0.0008954721639883921,0.0,explanation,a,,0.4,0.0,1.0
1_59,hard,14,hidden,hard_e_hid_0aa0,0,a,,0.0,,,,2,True,,,1,0.0006980004385386698,0.00023597899588885188,0.004598746893919862,1.0,0.0004990019960079841,0.00012493753123438283,0.0037290155812863043,1.0,explanation,a,,0.0,0.4,2.0
1_59,hard,15,visible,hard_e_vis_2b1b1,2,b,1.0,1.0,,,,1,True,,,1,5.124493032533832e-05,0.3996470045815445,1.6082193542223533,1.0,,,,,explanation,b,,0.36,0.0,1.0
1_59,hard,16,hidden,hard_e_hid_3bb3,3,b,,3.0,,,,2,True,,,1,0.0010179621531071054,0.00035998002735426705,0.006534821640939973,1.0,0.00016655562958027982,7.689941556444171e-05,0.0008954721639883711,1.0,explanation,b,,-0.24,0.16,2.0
1_59,hard,17,hidden,hard_e_hid_2bb3,2,b,,3.0,,,,1,True,,,1,0.0002977628483704796,0.33307824795145463,1.4627750327638196,1.0,0.00016655562958027982,0.00019984012789768185,0.00033223633631522526,1.0,explanation,b,,0.64,0.24,1.0
1_59,hard,18,visible,hard_e_vis_3b2a2,3,b,2.0,2.0,,,,2,True,,,1,0.9982726411219396,0.00010406605491391545,2.395283592853701,1.0,,,,,explanation,a,,0.0,0.6,2.0
1_59,hard,19,hidden,hard_e_hid_2ab1,2,a,,1.0,,,,2,True,,,1,0.44435171583648264,0.00012306378168647726,1.6931955072144882,1.0,0.6663890739506995,7.689941556444171e-05,2.035751085608428,1.0,explanation,b,,0.24,0.6,2.0
1_60,hard,0,hidden,hard_e_hid_2ab1,2,a,,1.0,,,,1,False,,,1,0.3124219708732834,0.00031396118871925433,1.4137421467765847,0.0,0.4997502497502498,0.00019984012789768188,1.7893467250241153,0.0,explanation,b,,0.24,0.6,2.0
1_60,hard,1,hidden,hard_e_hid_2bb3,2,b,,3.0,,,,2,False,,,1,0.0005100485688918839,0.3747458627507417,1.5525219268083552,0.0,0.00012493753123438286,0.00014277555682467162,0.00017814180191502894,0.0,explanation,b,,0.64,0.24,1.0
1_60,hard,2,hidden,hard_e_hid_1bb2,1,b,,2.0,,,,2,False,,,1,0.0003312565946798964,0.333349121152453,1.4630664100719184,0.0,0.0002497502497502498,0.00014277555682467162,0.0010676516267913248,1.0,explanation,b,,0.24,0.0,1.0
1_60,hard,3,visible,hard_e_vis_3b2b0,3,b,2.0,0.0,,,,2,True,,,1,0.24985427422864187,0.00011415767443155697,1.251205596805951,1.0,,,,,explanation,b,,0.0,0.24,2.0
1_60,hard,4,hidden,hard_e_hid_1aa0,1,a,,0.0,,,,2,True,,,1,0.38068349612716224,0.00030323123294438275,1.567011131179697,1.0,0.42846944603083953,0.0002497502497502498,1.662320416110779,1.0,explanation,a,,-0.16,0.24,2.0
1_60,hard,5,visible,hard_e_vis_0a3a0,0,a,3.0,0.0,,,,2,True,,,1,0.33302810613769973,0.00014266858213174603,1.4642067810845076,1.0,,,,,explanation,a,,0.0,0.4,2.0
1_60,hard,6,hidden,hard_e_hid_0aa0,0,a,,0.0,,,,1,False,,,1,0.3331352287741654,0.00023643407457277587,1.4635182498046386,0.0,0.3332778147901399,0.00014277555682467162,1.4647822035759526,0.0,explanation,a,,0.0,0.4,2.0
1_60,hard,7,hidden,hard_e_hid_3ba2,3,b,,2.0,,,,2,True,,,1,0.6661838109667058,0.24483247117823484,0.7983633947455722,1.0,0.999400479616307,0.00012493753123438286,2.3961015101986884,1.0,explanation,a,,0.24,0.6,2.0
1_60,hard,8,visible,hard_e_vis_2b1b1,2,b,1.0,1.0,,,,2,False,,,1,9.987015382698838e-05,0.35692107187411437,1.5183422775754625,0.0,,,,,explanation,b,,0.36,0.0,1.0
1_60,hard,9,visible,hard_e_vis_3b2a2,3,b,2.0,2.0,,,,1,False,,,1,0.6659895601173957,7.136994038674554e-05,2.0352849097285,0.0,,,,,explanation,a,,0.0,0.6,2.0
1_60,hard,10,visible,hard_e_vis_1b3a2,1,b,3.0,2.0,,,,1,True,,,1,9.51440710951884e-05,0.2854798328456238,1.3483677029901877,1.0,,,,,explanation,a,,0.24,0.0,1.0
1_60,hard,11,hidden,hard_e_hid_3bb3,3,b,,3.0,,,,2,True,,,1,0.33326596335926034,0.0003282106397625098,1.4629048554932234,1.0,0.00012493753123438286,0.00019984012789768188,0.0007478116389711001,0.0,explanation,b,,-0.24,0.16,2.0
1_60,hard,12,visible,hard_e_vis_0b3b3,0,b,3.0,3.0,,,,1,False,,,1,0.42814841497736983,0.00016643083765002485,1.6625442222422908,0.0,,,,,explanation,b,,0.0,0.4,2.0
1_60,hard,13,visible,hard_e_vis_3a0b3,3,a,0.0,3.0,,,,2,False,,,1,0.00014266858213174603,0.33302810613769973,1.4642067810845079,0.0,,,,,explanation,b,,0.4,0.0,1.0
1_60,hard,14,visible,hard_e_vis_1a0a3,1,a,0.0,3.0,,,,2,False,,,1,0.00024956312418849885,0.42814841497736983,1.6617146248667225,0.0,,,,,explanation,a,,0.4,0.0,1.0
1_60,hard,15,visible,hard_e_vis_2b1a1,2,b,1.0,1.0,,,,2,False,,,1,0.00011415767443155697,0.31225024975024984,1.4153194556326898,0.0,,,,,explanation,a,,0.36,0.0,1.0
1_60,hard,16,hidden,hard_e_hid_2ba1,2,b,,1.0,,,,1,True,,,1,0.00031396118871925433,0.3124219708732834,1.4137421467765847,1.0,0.00019984012789768188,0.4997502497502498,1.7893467250241153,1.0,explanation,a,,0.36,0.0,1.0
1_60,hard,17,visible,hard_e_vis_3a2b1,3,a,2.0,1.0,,,,2,True,,,1,0.35692107187411437,0.00013317127776792557,1.5180096539084607,1.0,,,,,explanation,b,,0.0,0.36,2.0
1_60,hard,18,hidden,hard_e_hid_3aa3,3,a,,3.0,,,,2,False,,,1,0.0003282106397625098,0.33326596335926034,1.4629048554932234,0.0,0.00019984012789768188,0.00012493753123438286,0.0007478116389712581,1.0,explanation,a,,0.4,0.0,1.0
1_60,hard,19,hidden,hard_e_hid_1ba2,1,b,,2.0,,,,2,False,,,1,0.0004264042055858106,0.2856047391736785,1.3453876902717627,0.0,0.00014277555682467162,0.0002497502497502498,0.001067651626791375,0.0,explanation,a,,0.24,0.0,1.0
1_61,hard,0,visible,hard_e_vis_2b1b1,2,b,1.0,1.0,,,,2,False,,,1,9.36407420665292e-05,0.4163682857105758,1.6407140876404158,0.0,,,,,explanation,b,,0.36,0.0,1.0
1_61,hard,1,hidden,hard_e_hid_2bb3,2,b,,3.0,,,,2,False,,,1,0.0003760722601025214,0.33311141723698817,1.462071154786471,0.0,0.00016655562958027982,0.00012493753123438286,0.00041557530265595727,1.0,explanation,b,,0.64,0.24,1.0
1_61,hard,2,visible,hard_e_vis_3b2a2,3,b,2.0,2.0,,,,1,False,,,1,0.5994954411283565,9.514407109518838e-05,1.9442381023890671,0.0,,,,,explanation,a,,0.0,0.6,2.0
1_61,hard,3,hidden,hard_e_hid_1ba2,1,b,,2.0,,,,2,False,,,1,0.00037152155227772234,0.14299856338735698,0.8841770141932058,0.0,0.00012493753123438286,0.0002497502497502498,0.00124579342870647,0.0,explanation,a,,0.24,0.0,1.0
1_61,hard,4,hidden,hard_e_hid_2ba1,2,b,,1.0,,,,2,False,,,1,0.00020300941672752294,0.49968090309824637,1.789199463276968,0.0,0.00012493753123438283,0.7495004995004996,2.1382297476247816,0.0,explanation,a,,0.36,0.0,1.0
1_61,hard,5,hidden,hard_e_hid_2ab1,2,a,,1.0,,,,2,True,,,1,0.49968090309824637,0.00020300941672752294,1.789199463276968,1.0,0.7495004995004996,0.00012493753123438283,2.1382297476247816,1.0,explanation,b,,0.24,0.6,2.0
1_61,hard,6,visible,hard_e_vis_3b2b0,3,b,2.0,0.0,,,,2,True,,,1,0.19987344568049753,7.136994038674553e-05,1.0974769070920878,1.0,,,,,explanation,b,,0.0,0.24,2.0
1_61,hard,7,visible,hard_e_vis_1a0a3,1,a,0.0,3.0,,,,2,False,,,1,0.00024956312418849885,0.37456309295418877,1.5547318681343858,0.0,,,,,explanation,a,,0.4,0.0,1.0
1_61,hard,8,hidden,hard_e_hid_3ba2,3,b,,2.0,,,,2,True,,,1,0.599715184415947,0.2448562571791933,0.707545688486782,1.0,0.9996251874062968,0.00016655562958027982,2.3958903052170717,1.0,explanation,a,,0.24,0.6,2.0
1_61,hard,9,visible,hard_e_vis_3a0b3,3,a,0.0,3.0,,,,2,False,,,1,0.0001426329713817708,0.3995804854617804,1.6071732177039504,0.0,,,,,explanation,b,,0.4,0.0,1.0
1_61,hard,10,hidden,hard_e_hid_3bb3,3,b,,3.0,,,,2,True,,,1,0.39971622049116795,0.0002996817494391337,1.6058778563057339,1.0,0.00016655562958027982,0.00012493753123438283,0.00041557530265595727,1.0,explanation,b,,-0.24,0.16,2.0
1_61,hard,11,hidden,hard_e_hid_1bb2,1,b,,2.0,,,,2,False,,,1,0.00035225061082508926,0.15027341571270092,0.9138674804970576,0.0,0.0002497502497502498,0.00012493753123438286,0.0012457934287065221,1.0,explanation,b,,0.24,0.0,1.0
1_61,hard,12,visible,hard_e_vis_1b3a2,1,b,3.0,2.0,,,,2,False,,,1,7.492756419552016e-05,0.14281125071387776,0.8863652144204278,0.0,,,,,explanation,a,,0.24,0.0,1.0
1_61,hard,13,hidden,hard_e_hid_0aa0,0,a,,0.0,,,,2,True,,,1,0.3996056857805335,0.00022605031402999343,1.6063910208173153,1.0,0.39988009592326135,0.00014277555682467162,1.607771338227669,1.0,explanation,a,,0.0,0.4,2.0
1_61,hard,14,visible,hard_e_vis_2b1a1,2,b,1.0,1.0,,,,1,True,,,1,7.806254294142287e-05,0.4994589437877246,1.790076981143945,1.0,,,,,explanation,a,,0.36,0.0,1.0
